timestamp,aqi,no,pm2_5,pm10,co,no2,so2,o3,nh3,hour,day,month,weekday,season,pm2_5_pm10_ratio,aqi_rolling_mean_24h,aqi_rolling_max_24h,aqi_above_3_count_24h,aqi_trend
2022-09-30 13:00:00,3,0.06,21.2,27.53,727.65,2.7,1.39,22.89,1.88,13,30,9,4,4,0.7700689876473306,2.25,4.0,2.0,0.0
2022-09-30 14:00:00,2,0.02,19.61,25.66,694.27,2.33,1.34,25.03,1.85,14,30,9,4,4,0.7642244441066077,2.2916666666666665,4.0,2.0,-1.0
2022-09-30 15:00:00,2,0.01,19.9,25.4,707.63,2.38,1.42,27.54,1.84,15,30,9,4,4,0.7834645360840733,2.3333333333333335,4.0,2.0,0.0
2022-09-30 16:00:00,3,0.0,24.7,31.05,807.76,3.08,1.59,25.03,2.37,16,30,9,4,4,0.7954911176975484,2.4166666666666665,4.0,2.0,1.0
2022-09-30 17:00:00,4,0.0,33.39,42.66,882.8550000000001,4.07,1.74,18.24,2.88,17,30,9,4,4,0.7827004035935209,2.5416666666666665,4.0,3.0,1.0
2022-09-30 18:00:00,4,0.01,42.4,55.41,882.8550000000001,4.49,1.97,12.34,3.26,18,30,9,4,4,0.7652048228622123,2.625,4.0,4.0,0.0
2022-09-30 19:00:00,4,0.04,43.51375,64.43,882.8550000000001,4.49,2.18,8.31,3.77,19,30,9,4,4,0.6753647264416464,2.7083333333333335,4.0,5.0,0.0
2022-09-30 20:00:00,4,0.06,43.21,60.58,882.8550000000001,4.49,1.97,6.62,3.39,20,30,9,4,4,0.7132716950598929,2.7916666666666665,4.0,6.0,0.0
2022-09-30 21:00:00,4,0.05,30.1,45.08,867.84,4.16,1.59,7.51,2.79,21,30,9,4,4,0.66770184854255,2.8333333333333335,4.0,7.0,0.0
2022-09-30 22:00:00,2,0.02,16.68,28.27,614.17,2.78,1.18,9.92,2.18,22,30,9,4,4,0.5900247403599314,2.7916666666666665,4.0,7.0,-2.0
2022-09-30 23:00:00,2,0.02,12.76,23.2,520.71,2.27,0.91,9.3,1.71,23,30,9,4,4,0.5499999762931045,2.7916666666666665,4.0,7.0,0.0
2022-10-01 00:00:00,2,0.02,10.42,19.04,467.3,1.84,0.69,8.67,1.36,0,1,10,5,4,0.5472688788199118,2.7916666666666665,4.0,7.0,0.0
2022-10-01 01:00:00,1,0.02,9.12,16.13,433.92,1.52,0.57,8.58,1.25,1,1,10,5,4,0.5654060405823905,2.75,4.0,7.0,-1.0
2022-10-01 02:00:00,1,0.02,8.83,14.8,427.25,1.46,0.57,8.94,1.33,2,1,10,5,4,0.5966215813093526,2.7083333333333335,4.0,7.0,0.0
2022-10-01 03:00:00,1,0.02,8.92,14.41,433.92,1.54,0.65,9.92,1.52,3,1,10,5,4,0.6190145302557578,2.6666666666666665,4.0,7.0,0.0
2022-10-01 04:00:00,1,0.01,8.66,13.82,433.92,1.67,0.75,11.35,1.66,4,1,10,5,4,0.6266280299111411,2.625,4.0,7.0,0.0
2022-10-01 05:00:00,1,0.01,8.44,13.66,433.92,1.74,0.79,11.98,1.63,5,1,10,5,4,0.6178623266572235,2.5833333333333335,4.0,7.0,0.0
2022-10-01 06:00:00,1,0.02,8.82,14.83,447.27,1.88,0.9,12.7,1.88,6,1,10,5,4,0.5947403509952562,2.5416666666666665,4.0,7.0,0.0
2022-10-01 07:00:00,1,0.03,7.86,13.51,440.6,1.84,0.95,15.91,1.88,7,1,10,5,4,0.5817912226653426,2.5,4.0,7.0,0.0
2022-10-01 08:00:00,1,0.07,6.7,11.85,433.92,1.61,0.9,16.81,1.8,8,1,10,5,4,0.5654007961687092,2.375,4.0,6.0,0.0
2022-10-01 09:00:00,1,0.09,4.98,9.33,410.56,1.18,0.75,18.24,1.58,9,1,10,5,4,0.5337620006685959,2.25,4.0,5.0,0.0
2022-10-01 10:00:00,1,0.07,2.91,5.83,380.52,0.68,0.51,21.82,1.19,10,1,10,5,4,0.4991422814507236,2.1666666666666665,4.0,5.0,0.0
2022-10-01 11:00:00,1,0.05,2.31,4.59,373.84,0.57,0.43,22.53,1.09,11,1,10,5,4,0.5032678642117943,2.0833333333333335,4.0,5.0,0.0
2022-10-01 12:00:00,1,0.04,2.14,4.15,370.5,0.52,0.4,21.82,1.04,12,1,10,5,4,0.5156625263463792,2.0,4.0,5.0,0.0
2022-10-01 13:00:00,1,0.05,2.4,4.55,373.84,0.55,0.43,20.74,1.12,13,1,10,5,4,0.527472411544525,1.9166666666666667,4.0,5.0,0.0
2022-10-01 14:00:00,1,0.07,3.12,5.69,380.52,0.59,0.48,19.85,1.19,14,1,10,5,4,0.548330307850561,1.875,4.0,5.0,0.0
2022-10-01 15:00:00,1,0.07,4.01,6.76,390.53,0.6,0.47,19.31,1.09,15,1,10,5,4,0.5931951785214232,1.8333333333333333,4.0,5.0,0.0
2022-10-01 16:00:00,1,0.12,6.34,10.75,427.25,0.92,0.61,16.63,1.39,16,1,10,5,4,0.5897673869983826,1.75,4.0,5.0,0.0
2022-10-01 17:00:00,1,0.1,9.55,16.63,480.65,1.54,0.8,12.52,1.74,17,1,10,5,4,0.5742633449029859,1.625,4.0,4.0,0.0
2022-10-01 18:00:00,2,0.03,13.2,23.06,540.73,2.31,1.03,8.58,2.25,18,1,10,5,4,0.5724197496782415,1.5416666666666667,4.0,3.0,1.0
2022-10-01 19:00:00,2,0.05,17.48,30.7,607.49,3.04,1.28,6.17,2.88,19,1,10,5,4,0.5693810889452414,1.4583333333333333,4.0,2.0,0.0
2022-10-01 20:00:00,3,0.09,20.23,34.73,640.87,3.3,1.36,4.74,3.04,20,1,10,5,4,0.5824935046791391,1.4166666666666667,4.0,1.0,1.0
2022-10-01 21:00:00,3,0.13,21.17,35.9,647.54,3.13,1.33,4.07,3.01,21,1,10,5,4,0.5896935768887585,1.375,3.0,0.0,0.0
2022-10-01 22:00:00,2,0.11,19.95,33.29,620.84,2.78,1.15,4.07,2.63,22,1,10,5,4,0.5992790447798425,1.375,3.0,0.0,-1.0
2022-10-01 23:00:00,2,0.04,16.92,27.48,560.76,2.25,0.85,4.52,1.8,23,1,10,5,4,0.6157205016113355,1.375,3.0,0.0,0.0
2022-10-02 00:00:00,2,0.03,15.3,23.68,527.38,1.95,0.71,4.96,1.52,0,2,10,6,4,0.6461148375796099,1.375,3.0,0.0,0.0
2022-10-02 01:00:00,2,0.02,14.97,22.07,520.71,1.8,0.65,5.41,1.39,1,2,10,6,4,0.6782962991256775,1.4166666666666667,3.0,0.0,0.0
2022-10-02 02:00:00,2,0.02,15.11,21.24,527.38,1.78,0.63,5.99,1.33,2,2,10,6,4,0.7113935634937117,1.4583333333333333,3.0,0.0,0.0
2022-10-02 03:00:00,2,0.01,13.73,18.87,514.03,1.71,0.63,7.51,1.31,3,2,10,6,4,0.727609924344996,1.5,3.0,0.0,0.0
2022-10-02 04:00:00,1,0.01,9.05,12.75,447.27,1.29,0.56,12.16,1.12,4,2,10,6,4,0.7098038658977361,1.5,3.0,0.0,-1.0
2022-10-02 05:00:00,1,0.01,6.84,10.28,413.89,1.18,0.55,13.59,1.08,5,2,10,6,4,0.6653695850807797,1.5,3.0,0.0,0.0
2022-10-02 06:00:00,1,0.02,7.4,11.75,427.25,1.61,0.78,13.05,1.47,6,2,10,6,4,0.6297871804436442,1.5,3.0,0.0,0.0
2022-10-02 07:00:00,1,0.1,9.87,15.22,494.0,2.33,1.13,12.7,1.9,7,2,10,6,4,0.648488787878529,1.5,3.0,0.0,0.0
2022-10-02 08:00:00,2,0.225,12.08,18.01,554.08,2.7,1.34,14.48,2.12,8,2,10,6,4,0.6707384413804307,1.5416666666666667,3.0,0.0,1.0
2022-10-02 09:00:00,2,0.225,13.5,19.85,594.14,2.55,1.42,20.74,2.34,9,2,10,6,4,0.6801007214055051,1.5833333333333333,3.0,0.0,0.0
2022-10-02 10:00:00,2,0.19,10.57,15.63,560.76,1.69,1.13,27.89,2.03,10,2,10,6,4,0.6762635523823703,1.625,3.0,0.0,0.0
2022-10-02 11:00:00,1,0.12,8.63,12.95,527.38,1.46,1.01,27.89,1.95,11,2,10,6,4,0.6664092149490956,1.625,3.0,0.0,-1.0
2022-10-02 12:00:00,1,0.09,7.79,11.8,520.71,1.39,0.98,26.82,1.98,12,2,10,6,4,0.6601694355788614,1.625,3.0,0.0,0.0
2022-10-02 13:00:00,1,0.05,5.86,9.62,487.33,1.15,0.78,24.32,1.74,13,2,10,6,4,0.6091475458266585,1.625,3.0,0.0,0.0
2022-10-02 14:00:00,1,0.03,4.99,8.98,467.3,1.03,0.69,23.25,1.66,14,2,10,6,4,0.5556792254254761,1.625,3.0,0.0,0.0
2022-10-02 15:00:00,1,0.01,5.23,9.64,467.3,1.02,0.69,24.32,1.71,15,2,10,6,4,0.5425310640527943,1.625,3.0,0.0,0.0
2022-10-02 16:00:00,1,0.02,6.82,11.49,487.33,1.07,0.77,27.18,1.85,16,2,10,6,4,0.5935595653995157,1.625,3.0,0.0,0.0
2022-10-02 17:00:00,1,0.02,9.74,14.66,520.71,1.16,0.8,29.68,1.82,17,2,10,6,4,0.6643928605461896,1.625,3.0,0.0,0.0
2022-10-02 18:00:00,2,0.0,11.96,17.03,520.71,1.27,0.86,28.25,1.65,18,2,10,6,4,0.7022900350974729,1.625,3.0,0.0,1.0
2022-10-02 19:00:00,2,0.0,13.32,19.09,520.71,1.52,0.97,24.32,1.58,19,2,10,6,4,0.6977474752358578,1.625,3.0,0.0,0.0
2022-10-02 20:00:00,2,0.0,16.0,23.07,554.08,1.86,1.01,20.92,1.54,20,2,10,6,4,0.693541365689581,1.5833333333333333,3.0,0.0,0.0
2022-10-02 21:00:00,3,0.0,21.07,29.4,634.19,2.23,1.04,18.95,1.63,21,2,10,6,4,0.7166666422902502,1.5833333333333333,3.0,0.0,1.0
2022-10-02 22:00:00,4,0.0,27.03,35.07,727.65,2.48,1.01,18.78,1.55,22,2,10,6,4,0.7707442038567379,1.6666666666666667,4.0,1.0,1.0
2022-10-02 23:00:00,4,0.0,29.45,35.98,774.38,2.38,0.9,19.85,1.17,23,2,10,6,4,0.8185102607417939,1.75,4.0,2.0,0.0
2022-10-03 00:00:00,4,0.0,27.78,33.12,774.38,2.27,0.9,21.64,1.12,0,3,10,0,4,0.8387680906169056,1.8333333333333333,4.0,3.0,0.0
2022-10-03 01:00:00,4,0.0,26.65,32.46,754.36,2.21,0.78,19.13,1.14,1,3,10,0,4,0.821010449137078,1.9166666666666667,4.0,4.0,0.0
2022-10-03 02:00:00,4,0.01,27.77,34.49,747.68,2.27,0.69,12.87,1.25,2,3,10,0,4,0.8051608928628329,2.0,4.0,5.0,0.0
2022-10-03 03:00:00,4,0.03,28.0,34.63,727.65,2.36,0.68,8.85,1.42,3,3,10,0,4,0.808547478817572,2.0833333333333335,4.0,6.0,0.0
2022-10-03 04:00:00,4,0.06,27.54,33.61,707.63,2.42,0.71,6.17,1.55,4,3,10,0,4,0.8193989640166925,2.2083333333333335,4.0,7.0,0.0
2022-10-03 05:00:00,4,0.1,26.31,32.26,674.25,2.38,0.76,4.87,1.71,5,3,10,0,4,0.8155610410551445,2.3333333333333335,4.0,8.0,0.0
2022-10-03 06:00:00,4,0.2,26.67,34.55,680.92,2.74,1.09,4.92,2.6,6,3,10,0,4,0.7719247244016001,2.4583333333333335,4.0,9.0,0.0
2022-10-03 07:00:00,2,0.09,18.66,26.89,580.79,2.72,1.22,11.62,2.72,7,3,10,0,4,0.6939382412072056,2.5,4.0,9.0,-2.0
2022-10-03 08:00:00,2,0.13,14.64,23.78,534.06,2.42,1.25,12.52,2.6,8,3,10,0,4,0.6156433719241643,2.5,4.0,9.0,0.0
2022-10-03 09:00:00,2,0.15,11.51,20.63,500.68,1.93,1.19,13.77,2.47,9,3,10,0,4,0.5579253243855877,2.5,4.0,9.0,0.0
2022-10-03 10:00:00,1,0.1,7.11,12.8,440.6,1.09,0.82,27.18,1.73,10,3,10,0,4,0.5554687066040074,2.4583333333333335,4.0,9.0,-1.0
2022-10-03 11:00:00,1,0.1,6.02,10.99,447.27,0.9,0.75,32.19,1.73,11,3,10,0,4,0.5477706507942993,2.4583333333333335,4.0,9.0,0.0
2022-10-03 12:00:00,1,0.11,5.44,10.16,440.6,0.78,0.76,33.97,1.77,12,3,10,0,4,0.5354330181660416,2.4583333333333335,4.0,9.0,0.0
2022-10-03 13:00:00,1,0.05,6.02,11.28,460.62,1.24,0.95,28.97,2.25,13,3,10,0,4,0.5336878959496546,2.4583333333333335,4.0,9.0,0.0
2022-10-03 14:00:00,1,0.12,7.45,13.7,494.0,1.54,1.15,24.68,2.85,14,3,10,0,4,0.5437955807448482,2.4583333333333335,4.0,9.0,0.0
2022-10-03 15:00:00,1,0.17,8.46,15.19,514.03,1.63,1.21,23.96,3.23,15,3,10,0,4,0.5569453221234154,2.4583333333333335,4.0,9.0,0.0
2022-10-03 16:00:00,1,0.14,8.78,15.48,514.03,1.74,1.18,22.71,3.26,16,3,10,0,4,0.5671834258925436,2.4583333333333335,4.0,9.0,0.0
2022-10-03 17:00:00,1,0.05,8.14,14.51,487.33,1.78,1.03,18.06,2.69,17,3,10,0,4,0.5609923803588988,2.4583333333333335,4.0,9.0,0.0
2022-10-03 18:00:00,1,0.01,7.62,13.86,473.98,1.71,0.94,14.66,2.06,18,3,10,0,4,0.54978351011663,2.4166666666666665,4.0,9.0,0.0
2022-10-03 19:00:00,1,0.01,7.44,14.23,467.3,1.69,0.92,13.41,1.8,19,3,10,0,4,0.5228390356402646,2.375,4.0,9.0,0.0
2022-10-03 20:00:00,1,0.02,7.41,15.12,473.98,1.69,0.89,12.7,1.77,20,3,10,0,4,0.4900793326667109,2.3333333333333335,4.0,9.0,0.0
2022-10-03 21:00:00,1,0.02,7.51,15.45,480.65,1.67,0.87,12.16,1.74,21,3,10,0,4,0.4860841109330673,2.25,4.0,9.0,0.0
2022-10-03 22:00:00,1,0.02,7.2,14.22,473.98,1.59,0.79,11.98,1.52,22,3,10,0,4,0.5063290783172237,2.125,4.0,8.0,0.0
2022-10-03 23:00:00,1,0.01,6.06,11.76,453.95,1.31,0.63,12.34,1.08,23,3,10,0,4,0.5153060786304355,2.0,4.0,7.0,0.0
2022-10-04 00:00:00,1,0.01,5.75,10.73,440.6,1.21,0.58,12.7,0.96,0,4,10,1,4,0.535880658352222,1.875,4.0,6.0,0.0
2022-10-04 01:00:00,1,0.01,5.72,10.48,440.6,1.17,0.57,13.05,0.91,1,4,10,1,4,0.5458014746372639,1.75,4.0,5.0,0.0
2022-10-04 02:00:00,1,0.01,5.47,9.98,433.92,1.15,0.57,13.77,0.91,2,4,10,1,4,0.5480961374653169,1.625,4.0,4.0,0.0
2022-10-04 03:00:00,1,0.01,5.15,9.6,427.25,1.15,0.57,14.48,0.93,3,4,10,1,4,0.5364582774522628,1.5,4.0,3.0,0.0
2022-10-04 04:00:00,1,0.01,4.95,9.37,427.25,1.17,0.59,15.38,0.97,4,4,10,1,4,0.5282816938866923,1.375,4.0,2.0,0.0
2022-10-04 05:00:00,1,0.01,5.06,9.58,433.92,1.26,0.63,15.2,1.11,5,4,10,1,4,0.5281836609411628,1.25,4.0,1.0,0.0
2022-10-04 06:00:00,1,0.02,6.36,11.85,467.3,1.69,0.86,14.48,1.65,6,4,10,1,4,0.5367088154676106,1.125,2.0,0.0,0.0
2022-10-04 07:00:00,1,0.1,7.71,14.34,500.68,2.1,1.12,13.95,2.06,7,4,10,1,4,0.5376568662721851,1.0833333333333333,2.0,0.0,0.0
2022-10-04 08:00:00,1,0.225,8.34,15.98,520.71,2.01,1.31,14.84,2.28,8,4,10,1,4,0.5219023453127444,1.0416666666666667,2.0,0.0,0.0
2022-10-04 09:00:00,1,0.225,8.63,17.0,540.73,1.8,1.49,19.49,2.6,9,4,10,1,4,0.5076470289619395,1.0,1.0,0.0,0.0
2022-10-04 10:00:00,1,0.11,6.15,12.52,487.33,1.25,1.1,22.71,2.37,10,4,10,1,4,0.4912140182736408,1.0,1.0,0.0,0.0
2022-10-04 11:00:00,1,0.08,4.61,10.21,447.27,0.95,0.88,22.17,2.09,11,4,10,1,4,0.4515180752675735,1.0,1.0,0.0,0.0
2022-10-04 12:00:00,1,0.08,3.91,9.25,433.92,0.75,0.75,22.89,1.82,12,4,10,1,4,0.4227026570051182,1.0,1.0,0.0,0.0
2022-10-04 13:00:00,1,0.06,3.56,8.08,420.57,0.6,0.63,23.6,1.47,13,4,10,1,4,0.44059400487697964,1.0,1.0,0.0,0.0
2022-10-04 14:00:00,1,0.05,3.88,7.76,423.91,0.63,0.61,22.71,1.38,14,4,10,1,4,0.4999999355670186,1.0,1.0,0.0,0.0
2022-10-04 15:00:00,1,0.04,4.75,8.21,433.92,0.73,0.62,21.28,1.33,15,4,10,1,4,0.5785626579095423,1.0,1.0,0.0,0.0
2022-10-04 16:00:00,1,0.06,6.47,10.59,467.3,1.06,0.77,18.6,1.65,16,4,10,1,4,0.610953672242335,1.0,1.0,0.0,0.0
2022-10-04 17:00:00,1,0.06,7.97,13.59,494.0,1.48,0.93,15.38,1.92,17,4,10,1,4,0.5864605896644158,1.0,1.0,0.0,0.0
2022-10-04 18:00:00,1,0.02,9.24,16.46,514.03,1.95,1.1,11.98,2.12,18,4,10,1,4,0.5613608407435697,1.0,1.0,0.0,0.0
2022-10-04 19:00:00,2,0.03,10.84,20.07,547.41,2.36,1.27,9.66,2.37,19,4,10,1,4,0.5401095894315102,1.0416666666666667,2.0,0.0,1.0
2022-10-04 20:00:00,2,0.04,11.52,22.5,554.08,2.38,1.24,8.49,2.34,20,4,10,1,4,0.5119999772444455,1.0833333333333333,2.0,0.0,0.0
2022-10-04 21:00:00,2,0.05,11.96,24.03,547.41,2.33,1.18,8.14,2.28,21,4,10,1,4,0.49771117362833234,1.125,2.0,0.0,0.0
2022-10-04 22:00:00,2,0.04,11.52,22.41,534.06,2.18,1.06,8.49,1.99,22,4,10,1,4,0.5140562019609013,1.1666666666666667,2.0,0.0,0.0
2022-10-04 23:00:00,1,0.02,9.63,18.1,500.68,1.8,0.83,9.3,1.38,23,4,10,1,4,0.5320441695003221,1.1666666666666667,2.0,0.0,-1.0
2022-10-05 00:00:00,1,0.01,8.37,14.75,480.65,1.59,0.73,10.1,1.14,0,5,10,2,4,0.5674575886469431,1.1666666666666667,2.0,0.0,0.0
2022-10-05 01:00:00,1,0.01,7.41,12.54,467.3,1.46,0.67,10.73,1.04,1,5,10,2,4,0.5909090437871577,1.1666666666666667,2.0,0.0,0.0
2022-10-05 02:00:00,1,0.01,6.57,11.17,460.62,1.44,0.68,11.35,1.08,2,5,10,2,4,0.5881825793927862,1.1666666666666667,2.0,0.0,0.0
2022-10-05 03:00:00,1,0.01,5.81,10.21,453.95,1.48,0.71,12.16,1.17,3,5,10,2,4,0.5690498952938398,1.1666666666666667,2.0,0.0,0.0
2022-10-05 04:00:00,1,0.01,5.48,9.91,453.95,1.56,0.77,12.52,1.35,4,5,10,2,4,0.5529767353202084,1.1666666666666667,2.0,0.0,0.0
2022-10-05 05:00:00,1,0.01,5.7,10.6,467.3,1.71,0.83,12.16,1.52,5,5,10,2,4,0.5377357983268115,1.1666666666666667,2.0,0.0,0.0
2022-10-05 06:00:00,1,0.04,7.58,14.16,507.35,2.31,1.06,11.35,2.15,6,5,10,2,4,0.5353106966588491,1.1666666666666667,2.0,0.0,0.0
2022-10-05 07:00:00,1,0.11,9.6,17.78,560.76,3.0,1.36,10.55,2.69,7,5,10,2,4,0.5399324780690394,1.1666666666666667,2.0,0.0,0.0
2022-10-05 08:00:00,1,0.21,9.84,18.94,567.44,3.08,1.48,11.18,2.75,8,5,10,2,4,0.5195353474374156,1.1666666666666667,2.0,0.0,0.0
2022-10-05 09:00:00,1,0.21,9.67,19.36,554.08,2.87,1.51,13.59,2.98,9,5,10,2,4,0.4994834452746154,1.1666666666666667,2.0,0.0,0.0
2022-10-05 10:00:00,1,0.19,6.54,13.04,487.33,1.65,1.03,19.67,2.15,10,5,10,2,4,0.5015337038701148,1.1666666666666667,2.0,0.0,0.0
2022-10-05 11:00:00,1,0.18,5.48,10.78,460.62,1.1,0.9,24.68,1.95,11,5,10,2,4,0.5083487469064243,1.1666666666666667,2.0,0.0,0.0
2022-10-05 12:00:00,1,0.16,5.58,10.86,460.62,0.86,0.9,30.4,1.95,12,5,10,2,4,0.5138121073837839,1.1666666666666667,2.0,0.0,0.0
2022-10-05 13:00:00,1,0.15,6.53,12.32,473.98,0.87,0.95,33.97,2.15,13,5,10,2,4,0.5300324245103551,1.1666666666666667,2.0,0.0,0.0
2022-10-05 14:00:00,1,0.13,8.26,14.79,507.35,1.12,1.1,33.26,2.37,14,5,10,2,4,0.5584854253897616,1.1666666666666667,2.0,0.0,0.0
2022-10-05 15:00:00,1,0.08,9.86,16.57,527.38,1.52,1.22,28.97,2.34,15,5,10,2,4,0.5950512616142871,1.1666666666666667,2.0,0.0,0.0
2022-10-05 16:00:00,2,0.02,11.46,18.21,554.08,1.99,1.34,23.96,2.37,16,5,10,2,4,0.6293245123929427,1.2083333333333333,2.0,0.0,1.0
2022-10-05 17:00:00,2,0.01,13.08,20.47,587.46,2.38,1.43,19.85,2.47,17,5,10,2,4,0.6389838476314681,1.25,2.0,0.0,0.0
2022-10-05 18:00:00,2,0.0,15.13,23.8,620.84,2.74,1.55,16.63,2.72,18,5,10,2,4,0.6357142590036026,1.2916666666666667,2.0,0.0,0.0
2022-10-05 19:00:00,2,0.01,16.68,26.48,647.54,3.08,1.59,13.77,3.04,19,5,10,2,4,0.6299093417707952,1.2916666666666667,2.0,0.0,0.0
2022-10-05 20:00:00,2,0.01,16.63,26.75,634.19,3.08,1.52,11.62,3.01,20,5,10,2,4,0.6216822197501973,1.2916666666666667,2.0,0.0,0.0
2022-10-05 21:00:00,2,0.02,15.71,25.35,607.49,2.87,1.39,10.28,2.85,21,5,10,2,4,0.6197238414310121,1.2916666666666667,2.0,0.0,0.0
2022-10-05 22:00:00,2,0.02,13.51,22.0,554.08,2.48,1.15,10.1,2.44,22,5,10,2,4,0.6140908811776872,1.2916666666666667,2.0,0.0,0.0
2022-10-05 23:00:00,2,0.01,10.04,16.74,473.98,1.84,0.83,10.37,1.71,23,5,10,2,4,0.5997610155459369,1.3333333333333333,2.0,0.0,0.0
2022-10-06 00:00:00,1,0.01,7.93,13.15,427.25,1.44,0.66,10.73,1.36,0,6,10,3,4,0.6030417792363666,1.3333333333333333,2.0,0.0,-1.0
2022-10-06 01:00:00,1,0.01,6.98,11.38,400.54,1.18,0.56,11.0,1.16,1,6,10,3,4,0.6133567123588126,1.3333333333333333,2.0,0.0,0.0
2022-10-06 02:00:00,1,0.01,6.84,10.74,397.21,1.11,0.57,11.62,1.06,2,6,10,3,4,0.6368714490808707,1.3333333333333333,2.0,0.0,0.0
2022-10-06 03:00:00,1,0.01,7.17,10.7,407.22,1.25,0.68,12.16,1.06,3,6,10,3,4,0.6700933953183743,1.3333333333333333,2.0,0.0,0.0
2022-10-06 04:00:00,1,0.01,7.37,10.71,417.23,1.44,0.75,12.7,1.09,4,6,10,3,4,0.6881418591837667,1.3333333333333333,2.0,0.0,0.0
2022-10-06 05:00:00,1,0.01,7.82,11.49,420.57,1.56,0.74,12.87,1.22,5,6,10,3,4,0.6805917597396206,1.3333333333333333,2.0,0.0,0.0
2022-10-06 06:00:00,1,0.02,9.12,14.21,453.95,2.08,0.92,12.52,1.73,6,6,10,3,4,0.6418015030400067,1.3333333333333333,2.0,0.0,0.0
2022-10-06 07:00:00,2,0.05,11.03,17.53,507.35,3.17,1.31,11.0,2.15,7,6,10,3,4,0.6292070376949778,1.375,2.0,0.0,1.0
2022-10-06 08:00:00,2,0.06,13.29,20.84,574.11,4.33,1.71,8.94,2.44,8,6,10,3,4,0.6377159003015402,1.4166666666666667,2.0,0.0,0.0
2022-10-06 09:00:00,2,0.06,15.69,24.11,654.22,4.49,2.0,7.06,2.66,9,6,10,3,4,0.6507672894746043,1.4583333333333333,2.0,0.0,0.0
2022-10-06 10:00:00,2,0.04,12.84,19.28,640.87,4.49,1.73,10.55,2.03,10,6,10,3,4,0.6659750691921644,1.5,2.0,0.0,0.0
2022-10-06 11:00:00,2,0.04,11.45,17.12,634.19,4.16,1.53,12.16,1.88,11,6,10,3,4,0.6688083721490435,1.5416666666666667,2.0,0.0,0.0
2022-10-06 12:00:00,2,0.07,11.5,17.13,654.22,3.98,1.49,12.16,1.93,12,6,10,3,4,0.6713367967695973,1.5833333333333333,2.0,0.0,0.0
2022-10-06 13:00:00,2,0.16,12.43,18.47,687.6,3.81,1.46,12.7,1.88,13,6,10,3,4,0.6729831795894327,1.625,2.0,0.0,0.0
2022-10-06 14:00:00,2,0.16,14.4,20.96,741.0,4.07,1.43,11.62,1.71,14,6,10,3,4,0.6870228679855501,1.6666666666666667,2.0,0.0,0.0
2022-10-06 15:00:00,2,0.14,15.62,21.7,754.36,4.11,1.34,10.28,1.5,15,6,10,3,4,0.7198156350315376,1.7083333333333333,2.0,0.0,0.0
2022-10-06 16:00:00,2,0.04,15.98,21.65,720.98,3.94,1.21,8.4,1.47,16,6,10,3,4,0.7381062014731548,1.7083333333333333,2.0,0.0,0.0
2022-10-06 17:00:00,2,0.02,15.97,21.95,680.92,3.47,1.1,7.69,1.58,17,6,10,3,4,0.7275626092226601,1.7083333333333333,2.0,0.0,0.0
2022-10-06 18:00:00,2,0.02,15.12,21.55,620.84,2.96,1.06,8.31,1.82,18,6,10,3,4,0.7016240973724316,1.7083333333333333,2.0,0.0,0.0
2022-10-06 19:00:00,2,0.04,15.91,24.11,607.49,3.04,1.24,8.05,2.56,19,6,10,3,4,0.6598921335590157,1.7083333333333333,2.0,0.0,0.0
2022-10-06 20:00:00,2,0.07,18.24,29.1,627.52,3.34,1.4,6.62,3.04,20,6,10,3,4,0.6268041021716803,1.7083333333333333,2.0,0.0,0.0
2022-10-06 21:00:00,2,0.1,19.78,32.15,634.19,3.43,1.45,5.68,3.26,21,6,10,3,4,0.6152410384061886,1.7083333333333333,2.0,0.0,0.0
2022-10-06 22:00:00,2,0.08,18.71,30.84,600.81,3.13,1.3,5.5,2.94,22,6,10,3,4,0.6066796171634365,1.7083333333333333,2.0,0.0,0.0
2022-10-06 23:00:00,2,0.03,14.12,23.58,514.03,2.33,0.95,6.44,2.03,23,6,10,3,4,0.5988125276160929,1.7083333333333333,2.0,0.0,0.0
2022-10-07 00:00:00,2,0.02,10.36,17.33,453.95,1.8,0.79,7.87,1.65,0,7,10,4,4,0.5978072361334543,1.75,2.0,0.0,0.0
2022-10-07 01:00:00,1,0.01,8.2,13.43,423.91,1.52,0.72,8.76,1.42,1,7,10,4,4,0.6105732977979674,1.75,2.0,0.0,-1.0
2022-10-07 02:00:00,1,0.02,8.65,13.53,433.92,1.61,0.73,7.6,1.46,2,7,10,4,4,0.6393199823119009,1.75,2.0,0.0,0.0
2022-10-07 03:00:00,2,0.04,10.03,14.97,460.62,1.82,0.81,6.44,1.57,3,7,10,4,4,0.6700066352700979,1.7916666666666667,2.0,0.0,1.0
2022-10-07 04:00:00,2,0.04,11.99,16.93,500.68,2.14,0.95,5.9,1.71,4,7,10,4,4,0.7082102357820298,1.8333333333333333,2.0,0.0,0.0
2022-10-07 05:00:00,2,0.05,13.19,18.48,520.71,2.36,1.03,5.81,1.79,5,7,10,4,4,0.7137445501220481,1.875,2.0,0.0,0.0
2022-10-07 06:00:00,2,0.11,15.3,22.33,560.76,2.87,1.24,5.99,2.41,6,7,10,4,4,0.6851768613893031,1.9166666666666667,2.0,0.0,0.0
2022-10-07 07:00:00,2,0.14,14.84,22.79,560.76,3.08,1.36,7.06,2.63,7,7,10,4,4,0.6511627621253724,1.9166666666666667,2.0,0.0,0.0
